
"run.number","green.patches","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.3636363636363635","0.01841196777905639","0.09522439585730713","22","116","5.2727272727272725"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.6363636363636365","0.0046029919447640975","0.09490794016110471","11","12","1.0909090909090908"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.090909090909091","0.0046029919447640975","0.09470655926352123","11","0","0"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.090909090909091","0.004602991944764097","0.09470655926352156","11","0","0"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.8181818181818181","0.0046029919447640975","0.09490794016110471","11","10","0.9090909090909091"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.619047619047619","0.013261000602772754","0.09516274864376129","21","66","3.142857142857143"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.5454545454545454","0.013808975834292291","0.09513808975834293","22","68","3.090909090909091"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.4761904761904763","0.012055455093429776","0.09544906570223011","21","66","3.142857142857143"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.8181818181818181","0.0046029919447640975","0.09490794016110482","11","10","0.9090909090909091"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.619047619047619","0.013261000602772754","0.09481615430982515","21","64","3.0476190476190474"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.090909090909091","0.0046029919447640975","0.09470655926352123","11","0","0"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.5909090909090908","0.01611047180667434","0.09508055235903323","22","88","4"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","1.8181818181818181","0.0046029919447640975","0.09490794016110471","11","10","0.9090909090909091"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.090909090909091","0.0046029919447640975","0.09470655926352123","11","0","0"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.5909090909090908","0.014096662830840045","0.09515247410817018","22","68","3.090909090909091"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.1818181818181817","0.0046029919447640975","0.09490794016110482","11","6","0.5454545454545454"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.090909090909091","0.0046029919447640975","0.09470655926352123","11","0","0"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.8571428571428572","0.011452682338758288","0.09549427365883056","21","54","2.5714285714285716"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.090909090909091","0.004602991944764097","0.09470655926352123","11","0","0"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.7727272727272727","0.01524741081703107","0.09521001150747987","22","84","3.8181818181818183"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.7142857142857142","0.0135623869801085","0.09520795660036163","21","64","3.0476190476190474"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.8181818181818183","0.0046029919447640975","0.09490794016110471","11","0","0"
"8","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.4761904761904763","0.012658227848101264","0.09508740204942745","21","68","3.238095238095238"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.090909090909091","0.0046029919447640975","0.09470655926352134","11","0","0"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.8181818181818181","0.015247410817031069","0.09508055235903323","22","74","3.3636363636363638"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.8181818181818183","0.0046029919447640975","0.09490794016110471","11","0","0"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2","0.014767932489451482","0.09478601567209155","21","64","3.0476190476190474"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.090909090909091","0.004602991944764097","0.09470655926352134","11","0","0"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.9047619047619047","0.01235684147076552","0.09544906570223","21","58","2.761904761904762"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.8181818181818183","0.0046029919447640975","0.09490794016110482","11","0","0"
"9","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.5675675675675675","0.024461170030790288","0.09491960314745129","37","252","6.8108108108108105"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2","0.015247410817031069","0.09521001150747987","22","80","3.6363636363636362"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.8181818181818183","0.0046029919447640975","0.09490794016110471","11","0","0"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.090909090909091","0.0046029919447640975","0.09470655926352134","11","0","0"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.7619047619047619","0.011754068716094032","0.09523809523809523","21","52","2.4761904761904763"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.8181818181818183","0.0046029919447640975","0.09490794016110471","11","0","0"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.8181818181818183","0.0046029919447640975","0.09490794016110471","11","0","0"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","2.8181818181818183","0.0046029919447640975","0.09490794016110471","11","0","0"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","2.090909090909091","0.0046029919447640975","0.09470655926352134","11","0","0"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.8636363636363635","0.014672036823935558","0.09508055235903323","22","62","2.8181818181818183"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.1363636363636362","0.01524741081703107","0.09518124280782492","22","62","2.8181818181818183"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.1904761904761907","0.014767932489451473","0.09468053044002411","21","50","2.380952380952381"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","20","2.8181818181818183","0.0046029919447640975","0.09490794016110482","11","0","0"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.8571428571428572","0.011452682338758288","0.09525316455696176","21","44","2.0952380952380953"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","20","2.090909090909091","0.0046029919447640975","0.09470655926352134","11","0","0"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","21","2.8181818181818183","0.0046029919447640975","0.09490794016110471","11","0","0"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","21","2.090909090909091","0.004602991944764097","0.09470655926352134","11","0","0"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.090909090909091","0.011507479861910242","0.09499424626006914","22","38","1.7272727272727273"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","22","2.090909090909091","0.004602991944764097","0.09470655926352112","11","0","0"
"8","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.6666666666666667","0.011754068716094034","0.09498191681735979","21","64","3.0476190476190474"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.227272727272727","0.01668584579976985","0.09497986191024166","22","64","2.909090909090909"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","23","2.090909090909091","0.0046029919447640975","0.09470655926352134","11","0","0"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.5714285714285716","0.014767932489451477","0.09465039180229051","21","38","1.8095238095238095"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.9090909090909092","0.013233601841196778","0.0951093210586883","22","56","2.5454545454545454"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.1904761904761907","0.010247136829415311","0.09541892706449673","21","54","2.5714285714285716"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.227272727272727","0.016685845799769852","0.09497986191024166","22","64","2.909090909090909"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.3333333333333335","0.011151295961422544","0.09519288728149478","21","30","1.4285714285714286"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.1363636363636362","0.010644418872266975","0.09496547756041418","22","30","1.3636363636363635"
"8","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.7619047619047619","0.012055455093429777","0.09495177817962619","21","70","3.3333333333333335"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.619047619047619","0.015973477998794457","0.09460518384569006","21","42","2"
"9","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.837837837837838","0.02446117003079028","0.09491105029079683","37","238","6.4324324324324325"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.238095238095238","0.010247136829415311","0.09537371910789594","21","52","2.4761904761904763"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.3181818181818183","0.016685845799769852","0.09497986191024144","22","58","2.6363636363636362"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.1818181818181817","0.010644418872266973","0.09496547756041418","22","28","1.2727272727272727"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.9047619047619047","0.011151295961422546","0.09519288728149478","21","24","1.1428571428571428"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.619047619047619","0.015973477998794457","0.09460518384569006","21","42","2"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.1818181818181817","0.011507479861910242","0.09497986191024144","22","34","1.5454545454545454"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.9090909090909092","0.01553509781357883","0.09518124280782514","22","66","3"
"8","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.9523809523809523","0.012055455093429777","0.09495177817962608","21","62","2.9523809523809526"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.9047619047619047","0.011151295961422544","0.09519288728149478","21","24","1.1428571428571428"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.5454545454545454","0.016685845799769852","0.09497986191024166","22","46","2.090909090909091"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.9523809523809526","0.01024713682941531","0.09537371910789627","21","24","1.1428571428571428"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.9047619047619047","0.011151295961422544","0.09519288728149478","21","24","1.1428571428571428"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.9523809523809526","0.010247136829415311","0.09537371910789627","21","24","1.1428571428571428"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.619047619047619","0.015973477998794457","0.09462025316455702","21","42","2"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.5454545454545454","0.016110471806674343","0.09503739930955102","22","42","1.9090909090909092"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.1818181818181817","0.010932105868814731","0.09506616800920575","22","32","1.4545454545454546"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3.0476190476190474","0.011151295961422544","0.09519288728149466","21","10","0.47619047619047616"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.5454545454545454","0.014959723820483313","0.0952387802071345","22","38","1.7272727272727273"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.9523809523809526","0.010548523206751056","0.0953134418324294","21","26","1.2380952380952381"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.8095238095238093","0.015973477998794453","0.09462025316455702","21","38","1.8095238095238095"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3.0476190476190474","0.010548523206751056","0.09531344183242918","21","20","0.9523809523809523"
"9","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.8918918918918919","0.022408484433800897","0.09497092028737586","37","208","5.621621621621622"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3.0476190476190474","0.011151295961422546","0.09525316455696231","21","10","0.47619047619047616"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","22","2.5","0.011507479861910242","0.09510932105868808","22","58","2.6363636363636362"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","3.0476190476190474","0.011151295961422546","0.09523809523809512","21","10","0.47619047619047616"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","3.0476190476190474","0.009644364074743825","0.09529837251356232","21","14","0.6666666666666666"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.8095238095238093","0.015973477998794457","0.09465039180229051","21","38","1.8095238095238095"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.5454545454545454","0.013233601841196778","0.09490794016110482","22","42","1.9090909090909092"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","3.0476190476190474","0.011151295961422544","0.09523809523809512","21","10","0.47619047619047616"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","3.0476190476190474","0.009644364074743823","0.09529837251356232","21","14","0.6666666666666666"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","3.0476190476190474","0.011151295961422544","0.09523809523809523","21","10","0.47619047619047616"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","24","1.7","0.009810126582278481","0.09492088607594928","20","50","2.5"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.227272727272727","0.012945914844649025","0.09509493670886071","22","50","2.272727272727273"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","3.0476190476190474","0.009644364074743823","0.09529837251356232","21","14","0.6666666666666666"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.6363636363636362","0.011507479861910242","0.0952387802071345","22","28","1.2727272727272727"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","20","3.0476190476190474","0.011151295961422546","0.09523809523809523","21","10","0.47619047619047616"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","3.5238095238095237","0.015973477998794457","0.09465039180229051","21","6","0.2857142857142857"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","20","3.0952380952380953","0.009644364074743821","0.09529837251356221","21","8","0.38095238095238093"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","21","3.0476190476190474","0.011151295961422548","0.09523809523809545","21","10","0.47619047619047616"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","21","3.0952380952380953","0.009644364074743825","0.09529837251356232","21","8","0.38095238095238093"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3.5238095238095237","0.015973477998794457","0.09465039180229051","21","6","0.2857142857142857"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","22","3.0476190476190474","0.011151295961422548","0.09523809523809512","21","10","0.47619047619047616"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.727272727272727","0.011507479861910242","0.09521001150747965","22","24","1.0909090909090908"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","3.227272727272727","0.013233601841196778","0.09490794016110482","22","24","1.0909090909090908"
