
"run.number","line1","line2","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.45","0.175","0.043749999999999845","20","2","0.1"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.5","0.175","0.03624999999999989","20","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.394736842105263","0.42105263157894735","0.04342105263157858","38","36","0.9473684210526315"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.35","0.125","0.0375000000000002","20","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.5","0.175","0.03624999999999989","20","0","0"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.25","0.125","0.04124999999999979","20","4","0.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.5","0.175","0.036250000000000115","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.3157894736842106","0.35526315789473684","0.05263157894736803","38","34","0.8947368421052632"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.35","0.125","0.03749999999999987","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.45","0.175","0.04624999999999968","20","4","0.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.5","0.175","0.03624999999999989","20","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.35","0.125","0.03749999999999998","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","18","1.6","0.175","0.04625000000000001","20","2","0.1"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.35","0.125","0.03749999999999987","20","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.3","0.375","0.04499999999999971","40","48","1.2"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","19","1.6","0.175","0.0462499999999999","20","2","0.1"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.35","0.125","0.0375000000000002","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.4871794871794872","0.3076923076923077","0.047435897435897156","39","26","0.6666666666666666"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.35","0.125","0.03749999999999987","20","0","0"
